apt_name,price,address,station_distance,area,floor_plan,balcony,year
スカーラ西新宿シティプラザ,3670万円,東京都渋谷区本町３,都営大江戸線「西新宿五丁目」徒歩4分,34.84m2（10.53坪）（壁芯）,1DK,4.14m2,2000年8月
中銀第二音羽マンシオン,3680万円,東京都文京区音羽１-25-12,東京メトロ有楽町線「江戸川橋」徒歩4分,33.89m2（10.25坪）（壁芯）,1DK,6.13m2,1983年7月
ワセダ山崎マンション,3680万円,東京都新宿区西早稲田１-10-6,東京メトロ東西線「早稲田」徒歩9分,38.53m2（11.65坪）,2LDK,2.71m2,1982年11月
ストーク北新宿,3680万円,東京都新宿区北新宿４,ＪＲ中央線「大久保」徒歩10分,45.92m2（壁芯）,2DK,7.28m2,1988年12月
中銀第二音羽マンション,3680万円,東京都文京区音羽１,東京メトロ有楽町線「江戸川橋」徒歩4分,33.89m2（壁芯）,1DK,6.13m2,1983年7月
新宿パークサイド永谷,3680万円,東京都新宿区西新宿４-14－7,都営大江戸線「西新宿五丁目」徒歩7分,34.56m2（10.45坪）（壁芯）,1DK,4.59m2,1977年7月
ストーク北新宿,3680万円,東京都新宿区北新宿４,ＪＲ中央線「大久保」徒歩9分,45.92m2（13.89坪）（壁芯）,2DK,7.28m2,1988年12月
ストーク北新宿,3680万円,東京都新宿区北新宿４,ＪＲ中央線「大久保」徒歩10分,45.92m2（壁芯）,2DK,7.28m2,1988年12月
ワセダ山崎マンション,3680万円,東京都新宿区西早稲田１-10-6,都電荒川線「早稲田」徒歩4分,38.53m2（11.65坪）（壁芯）,2DK,2.71m2,1982年11月
浜町グランドハイツ,3680万円,東京都中央区日本橋中洲1-5,東京メトロ半蔵門線「水天宮前」徒歩5分,36m2（10.88坪）（壁芯）,1K+S（納戸）,4.68m2,1976年8月
サンピア幡ヶ谷公園,3680万円,東京都渋谷区幡ヶ谷３,京王新線「幡ヶ谷」徒歩8分,39.42m2（壁芯）,2DK,2.97m2,1989年11月
ストーク北新宿,3680万円,東京都新宿区北新宿４,ＪＲ中央線「大久保」徒歩9分,45.92m2（13.89坪）（壁芯）,2DK,7.28m2,1988年12月
ライオンズマンション代々木公園第二,3680万円,東京都渋谷区富ヶ谷１-31-13,東京メトロ千代田線「代々木公園」徒歩7分,34.18m2（壁芯）,1LDK,2.6m2,1979年8月
ストーク北新宿,3680万円,東京都新宿区北新宿４-4-13,ＪＲ中央線「大久保」徒歩9分,45.92m2（13.89坪）（壁芯）,2DK,7.28m2,1988年12月
ストーク北新宿,3680万円,東京都新宿区北新宿４,ＪＲ中央線「大久保」徒歩10分,45.92m2（13.89坪）（壁芯）,2DK,7.28m2,1988年12月
リビオレゾン小石川,3680万円,東京都文京区小石川３,都営三田線「春日」徒歩5分,25.07m2（7.58坪）（壁芯）,ワンルーム,4m2,2008年2月
浜町グランドハイツ,3680万円,東京都中央区日本橋中洲,東京メトロ半蔵門線「水天宮前」徒歩5分,36m2（10.88坪）（壁芯）,1K+S（納戸）,4.68m2,1976年8月
中銀第2音羽マンシオン,3680万円,東京都文京区音羽１,東京メトロ有楽町線「江戸川橋」徒歩4分,33.89m2（10.25坪）（壁芯）,1DK,6.13m2,1983年7月
初台ハイツ,3680万円,東京都渋谷区本町１-7-16,京王新線「初台」徒歩3分,40.24m2（12.17坪）（壁芯）,1LDK,7.32m2,1972年9月
ライオンズマンション代々木公園第2,3680万円,東京都渋谷区富ヶ谷１-31-13,東京メトロ千代田線「代々木公園」徒歩7分,34.18m2（10.33坪）（壁芯）,1LDK,-,1979年8月
本郷マンション,3680万円,東京都文京区西片１,都営大江戸線「春日」徒歩3分,56.62m2（17.12坪）（壁芯）,2LDK,14.4m2,1963年12月
グランメール中井,3680万円,東京都新宿区中井１-2-4,西武新宿線「中井」徒歩1分,36.75m2（11.11坪）（壁芯）,1LDK,3.85m2,1982年11月
後楽園ビューハイツ,3680万円,東京都文京区小石川２-1-13,東京メトロ丸ノ内線「後楽園」徒歩2分,27.1m2（8.19坪）（壁芯）,1K,-,1978年5月
ファイブ早稲田,3680万円,東京都新宿区西早稲田３,東京メトロ東西線「早稲田」徒歩7分,34.77m2（壁芯）,1LDK,-,1985年10月
新宿パークサイド永谷,3680万円,東京都新宿区西新宿４-14-7,都営大江戸線「西新宿五丁目」徒歩5分,34.56m2（壁芯）,1DK,4.59m2,1977年7月
中銀築地マンシオン,3680万円,東京都中央区築地７,東京メトロ日比谷線「築地」徒歩4分,32.95m2（壁芯）,2DK,6.11m2,1979年6月
サンヴェール人形町グランデ,3680万円,東京都中央区日本橋人形町２,東京メトロ日比谷線「人形町」徒歩3分,30.68m2（壁芯）,1K,4.5m2,1999年9月
ストーク北新宿,3680万円,東京都新宿区北新宿４,ＪＲ中央線「大久保」徒歩9分,45.92m2（13.89坪）（壁芯）,2DK,7.28m2,1988年12月
初穂マンションひがし京橋,3680万円,東京都中央区新川２,東京メトロ日比谷線「八丁堀」徒歩3分,32.32m2（壁芯）,1DK,1m2,1980年10月
ファイブ早稲田,3680万円,東京都新宿区西早稲田３-12-3,東京メトロ東西線「早稲田」徒歩7分,34.77m2（登記）,1LDK,-,1985年10月
ワセダ山崎マンション,3680万円,東京都新宿区西早稲田１,東京メトロ東西線「早稲田」徒歩9分,38.53m2（11.65坪）（壁芯）,2DK,2.71m2,1982年11月
セルベコート笹塚,3690万円,東京都渋谷区笹塚２,京王線「笹塚」徒歩5分,35m2（壁芯）,1DK,13.74m2,1990年2月
ライオンズマンション小石川シティ,3690万円,東京都文京区小石川２,東京メトロ丸ノ内線「後楽園」徒歩8分,35.17m2（10.63坪）（壁芯）,1DK,5.6m2,1999年7月
デュオステージ本郷,3698万円,東京都文京区本郷５,都営三田線「春日」徒歩4分,25.39m2（壁芯）,1K,4.62m2,2019年7月
デュオステージ本郷,3698万円,東京都文京区本郷５,都営三田線「春日」徒歩4分,25.39m2（壁芯）,1K,4.62m2,2019年7月
デュオステージ本郷,3698万円,東京都文京区本郷５,都営三田線「春日」徒歩4分,25.39m2（7.68坪）（壁芯）,1K,4.62m2,2019年7月
■■■デュオステージ本郷■■■,3698万円,東京都文京区本郷５,都営三田線「春日」徒歩4分,25.39m2（壁芯）,1K,4.62m2,2019年7月
高輪マンション,3780万円,東京都港区高輪２-12-27,ＪＲ山手線「高輪ゲートウェイ」徒歩9分,33.64m2（登記）,2DK,-,1972年9月
ストーク北新宿,3780万円,東京都新宿区北新宿４,ＪＲ中央線「大久保」徒歩9分,45.92m2（壁芯）,2DK,7.28m2,1988年12月
ストーク北新宿,3780万円,東京都新宿区北新宿４,ＪＲ中央線「大久保」徒歩10分,45.92m2（壁芯）,2DK,7.28m2,1988年12月
ストーク北新宿,3780万円,東京都新宿区北新宿４-4-13,ＪＲ中央線「大久保」徒歩9分,45.92m2（13.89坪）（壁芯）,2DK,7.28m2,1988年12月
プレスタイル神楽坂,3780万円,東京都新宿区改代町,東京メトロ有楽町線「江戸川橋」徒歩3分,25.85m2（7.81坪）（壁芯）,1K,5.19m2,2011年6月
ストーク北新宿,3780万円,東京都新宿区北新宿４,ＪＲ中央線「大久保」徒歩9分,45.92m2（13.89坪）（壁芯）,2DK,7.28m2,1988年12月
ウェルシャン築地,3780万円,東京都中央区湊３,東京メトロ有楽町線「新富町」徒歩3分,45.09m2（13.63坪）（壁芯）,1LDK,3.69m2,1978年12月
ウェルシャン築地,3780万円,東京都中央区湊３,東京メトロ有楽町線「新富町」徒歩3分,45.09m2（13.63坪）（壁芯）,1LDK,3.69m2,1978年12月
御苑ハイム,3790万円,東京都新宿区四谷４-24-26,東京メトロ丸ノ内線「新宿御苑前」徒歩7分,42.19m2（12.76坪）,1LDK,3.9m2,1976年2月
御苑ハイム,3790万円,東京都新宿区四谷４-24-26,東京メトロ丸ノ内線「新宿御苑前」徒歩7分,42.19m2（壁芯）,1LDK,3.9m2,1976年2月
御苑ハイム,3790万円,東京都新宿区四谷４,東京メトロ丸ノ内線「新宿御苑前」徒歩7分,42.19m2（壁芯）,1LDK,3.99m2,1976年2月
【大幅価格改定♪】御苑ハイム,3790万円,東京都新宿区四谷４-24-26,東京メトロ丸ノ内線「新宿御苑前」徒歩7分,42.19m2（12.76坪）,1LDK,3.9m2,1976年2月
御苑ハイム,3790万円,東京都新宿区四谷４,東京メトロ丸ノ内線「四谷三丁目」徒歩8分,42.19m2（12.76坪）（壁芯）,1LDK,3.9m2,1979年3月
パークリュクス本駒込ステーションプレミア,3790万円,東京都文京区本駒込１-1-26,東京メトロ南北線「本駒込」徒歩2分,26.51m2（8.01坪）（登記）,1K,5.61m2,2018年7月
新宿フラワーハイホーム,3850万円,東京都新宿区大久保１-1-9,都営大江戸線「東新宿」徒歩3分,33.09m2（10.00坪）（壁芯）,2DK,8.4m2,1979年10月
新宿フラワーハイホーム,3850万円,東京都新宿区大久保１-1-9,都営大江戸線「東新宿」徒歩3分,33.09m2（壁芯）,2DK,8.4m2,1979年10月
新宿フラワーハイホーム,3850万円,東京都新宿区大久保１,都営大江戸線「東新宿」徒歩3分,33.09m2（10.00坪）（壁芯）,2DK,8.4m2,1979年10月
国際パレス大久保,3860万円,東京都新宿区百人町２,ＪＲ中央線「大久保」徒歩4分,50.59m2（15.30坪）（壁芯）,3DK,-,1980年11月
市ヶ谷ローヤルコーポ,3880万円,東京都新宿区南町15,都営大江戸線「牛込神楽坂」徒歩6分,48.73m2（14.74坪）,2LDK,-,1976年4月
パークリュクス御茶ノ水,3880万円,東京都千代田区神田猿楽町２-2-5,東京メトロ半蔵門線「神保町」徒歩5分,23.15m2（7.00坪）（壁芯）,1K,5.78m2,2009年1月
市ヶ谷ローヤルコーポ,3880万円,東京都新宿区南町,都営大江戸線「牛込神楽坂」徒歩6分,48.73m2（壁芯）,2LDK,1m2,1976年4月
パークリュクス御茶ノ水,3880万円,東京都千代田区神田猿楽町２-2-5,東京メトロ半蔵門線「神保町」徒歩5分,23.15m2（壁芯）,ワンルーム,5.78m2,2009年1月
パークリュクス御茶ノ水,3880万円,東京都千代田区神田猿楽町２,東京メトロ半蔵門線「神保町」徒歩5分,23.15m2,1K,5.78m2,2009年1月
市ヶ谷ローヤルコーポ,3880万円,東京都新宿区南町15,都営大江戸線「牛込神楽坂」徒歩6分,48.73m2（壁芯）,2LDK,1m2,1976年4月
パークリュクス御茶ノ水,3880万円,東京都千代田区神田猿楽町２,東京メトロ半蔵門線「神保町」徒歩5分,23.15m2（壁芯）,1K,5.78m2,2009年1月
市ヶ谷ローヤルコーポ,3880万円,東京都新宿区南町１５,都営大江戸線「牛込神楽坂」徒歩6分,48.73m2（14.74坪）（壁芯）,2LDK,-,1976年4月
市ヶ谷ローヤルコーポ,3880万円,東京都新宿区南町,都営大江戸線「牛込神楽坂」徒歩9分,48.73m2（壁芯）,2LDK,-,1976年4月
市ヶ谷ローヤルコーポ,3880万円,東京都新宿区南町,都営大江戸線「牛込神楽坂」徒歩6分,48.73m2（壁芯）,2LDK,-,1976年4月
三田シャスターマンション,3880万円,東京都港区三田４,ＪＲ山手線「田町」徒歩9分,39.34m2（壁芯）,2K,4.05m2,1973年1月
パークリュクス御茶ノ水,3880万円,東京都千代田区神田猿楽町２,東京メトロ半蔵門線「神保町」徒歩6分,23.15m2（7.00坪）（壁芯）,ワンルーム,5.78m2,2009年1月
ルシエル湯島,3880万円,東京都文京区湯島３,東京メトロ銀座線「末広町」徒歩5分,37.72m2（11.41坪）（壁芯）,2DK,4.49m2,1979年1月
ダイアパレスグランデージ日本橋,3880万円,東京都中央区日本橋人形町２,東京メトロ日比谷線「人形町」徒歩2分,25.57m2（壁芯）,1K,3.62m2,2000年3月
パークリュクス御茶ノ水,3880万円,東京都千代田区神田猿楽町２,東京メトロ半蔵門線「神保町」徒歩5分,23.15m2（壁芯）,1K,5.78m2,2009年1月
広尾ハイツ,3880万円,東京都渋谷区広尾５,東京メトロ日比谷線「広尾」徒歩4分,40.56m2（壁芯）,1LDK,5.4m2,1970年4月
ライオンズマンション本駒込・檀,3896万円,東京都文京区本駒込３,東京メトロ南北線「本駒込」徒歩2分,48.21m2（壁芯）,1LDK,-,1981年3月
ライオンズマンション本駒込・壇,3896万円,東京都文京区本駒込３-5-6,東京メトロ南北線「本駒込」徒歩2分,48.21m2（壁芯）,1LDK,-,1981年3月
目白スターハイツ,3899万円,東京都新宿区中落合１,西武新宿線「中井」徒歩5分,56.4m2,3LDK,0.9m2,1965年1月
秀和六本木レジデンス,3900万円,東京都港区六本木７,東京メトロ日比谷線「六本木」徒歩3分,33.75m2,ワンルーム,-,1968年9月
秀和六本木レジデンス,3900万円,東京都港区六本木７-17-22,東京メトロ日比谷線「六本木」徒歩2分,33.75m2（壁芯）,ワンルーム,7.15m2,1968年9月
秀和六本木レジデンス,3900万円,東京都港区六本木７,東京メトロ日比谷線「六本木」徒歩3分,33.75m2（壁芯）,ワンルーム,7.15m2,1968年9月
ライオンズマンション本駒込　壇,3936万円,東京都文京区本駒込３-5-6,東京メトロ南北線「本駒込」徒歩2分,48.21m2（壁芯）,2DK,-,1981年3月
プレール市ヶ谷二十騎町,3950万円,東京都新宿区二十騎町,東京メトロ東西線「神楽坂」徒歩12分,38.68m2（壁芯）,1LDK,3.65m2,1997年4月
ライオンズマンション入船,3970万円,東京都中央区入船２,東京メトロ有楽町線「新富町」徒歩3分,40.55m2（壁芯）,1LDK,4.41m2,1978年12月
ライオンズマンション高田馬場,3980万円,東京都新宿区高田馬場４-38-15,ＪＲ山手線「高田馬場」徒歩9分,47.46m2（14.35坪）,ワンルーム,-,1980年2月
新宿駅10分・代々木5分◇BAUHAUSデザイナーズ…,3980万円,東京都渋谷区代々木１,小田急線「南新宿」徒歩1分,31.64m2（壁芯）,1LDK,-,1982年10月
ハイネス哲学堂,3980万円,東京都新宿区西落合２,都営大江戸線「落合南長崎」徒歩8分,47.83m2（壁芯）,1LDK+S（納戸）,4.03m2,1981年11月
◆令和6年2月リノベーション物件◇笹塚駅まで徒歩4分…,3980万円,東京都渋谷区笹塚２,京王線「笹塚」徒歩4分,39.1m2（11.82坪）（壁芯）,1DK+S（納戸）,-,1974年11月
デュオステージ下落合,3980万円,東京都新宿区中落合１,西武新宿線「下落合」徒歩5分,30.24m2（9.14坪）（壁芯）,1LDK,4.32m2,2022年9月
シティプラザ新宿,3980万円,東京都新宿区大久保２-５－２０,都営大江戸線「東新宿」徒歩5分,31.87m2（9.64坪）（壁芯）,1DK,-,1984年8月
デュオステージ下落合,3980万円,東京都新宿区中落合１,西武新宿線「下落合」徒歩5分,30.24m2（壁芯）,1LDK,4.32m2,2022年9月
ライオンズマンション高田馬場,3980万円,東京都新宿区高田馬場４-38-15,ＪＲ山手線「高田馬場」徒歩9分,47.46m2（14.35坪）（壁芯）,ワンルーム,-,1980年2月
デュオステージ下落合,3980万円,東京都新宿区中落合１-4-1,西武新宿線「下落合」徒歩5分,30.24m2（9.14坪）（壁芯）,1LDK,4.32m2,2022年9月
日神デュオステージ小石川,3980万円,東京都文京区小石川１,都営大江戸線「春日」徒歩7分,30.05m2（壁芯）,ワンルーム,3.22m2,2003年9月
デュオステージ下落合,3980万円,東京都新宿区中落合１,西武新宿線「下落合」徒歩5分,30.24m2（壁芯）,1LDK,4.32m2,2022年9月
ライオンズマンション高田馬場,3980万円,東京都新宿区高田馬場４-38-15,西武新宿線「下落合」徒歩11分,47.46m2（14.35坪）（壁芯）,ワンルーム,-,1980年2月
デュオステージ下落合,3980万円,東京都新宿区中落合１-４－１,西武新宿線「下落合」徒歩5分,30.24m2（9.14坪）（壁芯）,1LDK,4.32m2,2022年9月
ライオンズマンション高田馬場,3980万円,東京都新宿区高田馬場４-38-15,ＪＲ山手線「高田馬場」徒歩9分,47.46m2（14.35坪）（壁芯）,ワンルーム,-,1980年2月
ハイネス哲学堂,3980万円,東京都新宿区西落合２,都営大江戸線「落合南長崎」徒歩8分,47.83m2（壁芯）,1LDK+S（納戸）,4.03m2,1981年11月
市ヶ谷納戸町ハイデンス,3980万円,東京都新宿区納戸町２１,都営大江戸線「牛込神楽坂」徒歩5分,37.62m2（11.37坪）（壁芯）,1DK,5.8m2,1980年11月
高田馬場住宅,3980万円,東京都新宿区下落合２,ＪＲ山手線「高田馬場」徒歩5分,45.84m2（13.86坪）（登記）,1LDK,5.2m2,1969年11月
代々木スカイハイツ,3980万円,東京都渋谷区代々木４,小田急線「参宮橋」徒歩5分,37.5m2（11.34坪）（壁芯）,1LDK,7.92m2,1974年10月
シティプラザ新宿,3980万円,東京都新宿区大久保２,東京メトロ副都心線「東新宿」徒歩4分,31.87m2,1DK,3.6m2,1984年8月
ライオンズマンション高田馬場,3980万円,東京都新宿区高田馬場４,西武新宿線「下落合」徒歩9分,47.46m2（壁芯）,ワンルーム,19m2,1980年2月
