apt_name,total Price,prefecture,city,town,line,station,way,walking time,area [m2],room,L,D,K,S,balcony [m2],date_year,date_month,age
シャトー文京,101800000,東京,文京,西片１,都営三田線,春日,徒歩,3,89.96,2,0,1,1,0,1,1970,6,55
シャトー文京,101800000,東京,文京,西片１,都営三田線,春日,徒歩,3,89.96,2,0,1,1,0,1,1970,6,55
シャトー文京,101900000,東京,文京,西片１,都営三田線,春日,徒歩,3,89.96,2,0,1,1,1,-,1970,6,55
ザ・パークハウス晴海タワーズティアロレジデンス,102800000,東京,中央,晴海２-3-2,東京メトロ有楽町線,月島,徒歩,14,44.15,1,1,1,1,0,9.33,2016,3,9
シャトー文京,103600000,東京,文京,西片１-15-19,都営三田線,春日,徒歩,3,96.48,3,1,1,1,1,8.82,1970,6,55
シャトー文京,103600000,東京,文京,西片１,都営三田線,春日,徒歩,3,96.48,3,1,1,1,1,8.82,1970,6,55
シャトー文京,103600000,東京,文京,西片１,都営三田線,春日,徒歩,3,96.48,3,1,1,1,1,8.82,1970,6,55
シャトー文京,103600000,東京,文京,西片１,都営三田線,春日,徒歩,3,96.48,3,1,1,1,1,8.82,1970,6,55
シャトー文京９階,103600000,東京,文京,西片１,都営三田線,春日,徒歩,3,96.48,3,1,1,1,1,8.82,1970,6,55
ベルメゾン文京白山,103800000,東京,文京,白山１,都営三田線,白山,徒歩,1,63.95,2,1,1,1,0,4.6,2004,2,21
シティハウス月島駅前ベイブリーズコート,103800000,東京,中央,佃３,東京メトロ有楽町線,月島,徒歩,2,57.75,2,1,1,1,0,-,2012,1,13
ベイサイドタワー晴海,103800000,東京,中央,晴海３,都営大江戸線,勝どき,徒歩,7,57.2,2,1,1,1,0,10.69,2015,9,10
HARUMI FLAG SUN VILLAGE　D棟,104200000,東京,中央,晴海５,都営大江戸線,勝どき,徒歩,19,61.51,2,1,1,1,0,18.52,2023,11,2
ハウスコート築地,104800000,東京,中央,築地３,東京メトロ日比谷線,築地,徒歩,1,48.14,1,1,1,1,0,6,2005,9,20
HARUMI　FLAG　PARK　VILLAGE,104800000,東京,中央,晴海５,都営大江戸線,勝どき,徒歩,21,66.85,2,1,1,1,0,8.71,2023,11,2
グランドパーク恵比寿センシュアス,104800000,東京,渋谷,東３,ＪＲ山手線,恵比寿,徒歩,6,42.87,1,1,1,1,0,3.22,2000,6,25
コート市ケ谷,104800000,東京,新宿,市谷左内町,ＪＲ総武線,市ケ谷,徒歩,7,60.02,1,1,1,1,0,9,1997,7,28
グランドパーク恵比寿センシュアス,104800000,東京,渋谷,東３,ＪＲ山手線,恵比寿,徒歩,5,42.87,1,1,1,1,0,3.22,2000,6,25
サンビューハイツ四番町,104800000,東京,千代田,四番町,東京メトロ有楽町線,麹町,徒歩,9,71.75,3,1,1,1,0,3.47,1977,12,48
シティタワー品川,104800000,東京,港,港南４,ＪＲ山手線,品川,徒歩,10,82.77,3,1,1,1,0,11.05,2008,4,17
元代々木ペアシティ,104800000,東京,渋谷,元代々木町,小田急線,代々木八幡,徒歩,7,69.46,1,1,1,1,0,-,1981,3,44
ＭＩＤ　ＴＯＷＥＲ　ＧＲＡＮＤ,104800000,東京,中央,月島１,東京メトロ有楽町線,月島,徒歩,2,42.05,1,1,1,1,0,5.7,2020,10,5
ハウスコート築地,104800000,東京,中央,築地３,東京メトロ日比谷線,築地,徒歩,1,48.14,1,1,1,1,0,-,2005,9,20
クローバー六本木／乃木坂駅徒歩1分,104800000,東京,港,六本木７,東京メトロ千代田線,乃木坂,徒歩,1,40.11,1,1,1,1,0,5,2006,10,19
アトラス市ヶ谷,104900000,東京,新宿,市谷本村町,東京メトロ南北線,市ケ谷,徒歩,4,46.06,1,1,1,1,0,5.1,2017,8,8
たつむら青山マンション,105000000,東京,港,南青山５,東京メトロ銀座線,表参道,徒歩,5,70.38,1,1,1,1,0,-,1972,2,53
プレミアスイート外苑の杜,105000000,東京,新宿,南元町,ＪＲ中央線,信濃町,徒歩,5,55.13,2,1,1,1,0,17.16,2015,2,10
プレミアスイート外苑の杜,105000000,東京,新宿,南元町,ＪＲ総武線,信濃町,徒歩,5,55.13,2,1,1,1,0,17.16,2015,2,10
パークコート市谷仲之町,105000000,東京,新宿,市谷仲之町,都営新宿線,曙橋,徒歩,4,53.89,1,1,1,1,0,5.56,2006,2,19
パークコート渋谷ザタワー,105000000,東京,渋谷,宇田川町1-12,ＪＲ山手線,渋谷,徒歩,9,40.07,1,1,1,1,0,4.6,2020,7,5
プレミアスイート外苑の杜,105000000,東京,新宿,南元町,ＪＲ中央線,信濃町,徒歩,5,55.13,2,1,1,1,0,17.16,2015,2,10
ＣＡＰＩＴＡＬ　ＧＡＴＥ　ＰＬＡＣＥ　ＴＨＥ　ＴＯＷ…,105000000,東京,中央,月島１,東京メトロ有楽町線,月島,徒歩,1,42.96,1,1,1,1,0,11,2015,7,10
パークコート渋谷ザタワー,105000000,東京,渋谷,宇田川町,ＪＲ山手線,渋谷,徒歩,9,40.07,1,1,1,1,0,4.6,2020,7,5
ザ・パークハウスアーバンス表参道,105000000,東京,渋谷,神宮前３-17-11,東京メトロ千代田線,明治神宮前,徒歩,7,32.83,1,0,1,1,0,6.15,2019,2,6
パークコート渋谷ザタワー,105000000,東京,渋谷,宇田川町,東急東横線,渋谷,徒歩,8,40.07,1,1,1,1,0,4.6,2020,7,5
インペリアル常盤松,105000000,東京,渋谷,広尾３,東京メトロ銀座線,表参道,徒歩,12,63.78,2,1,1,1,0,6.27,1978,12,47
 晴海アイランドトリトンスクエアビュータワー1号棟,105500000,東京,中央,晴海１,都営大江戸線,勝どき,徒歩,10,69.86,2,1,1,1,1,-,1998,2,27
神楽坂南町アパートメント,105550000,東京,新宿,南町,都営大江戸線,牛込神楽坂,徒歩,6,80.26,2,1,1,1,1,-,2007,2,18
シティタワー銀座東,105800000,東京,中央,湊２,東京メトロ日比谷線,八丁堀,徒歩,5,44.8,1,1,1,1,0,10.1,2019,1,6
パークナード四谷,105800000,東京,新宿,南元町,ＪＲ中央線,信濃町,徒歩,9,55.64,2,1,1,1,0,4.48,2012,3,13
パークナード四谷,105800000,東京,新宿,南元町9-11,ＪＲ中央線,信濃町,徒歩,9,55.64,2,1,1,1,0,4.48,2012,3,13
シティタワー銀座東,105800000,東京,中央,湊２,ＪＲ京葉線,八丁堀,徒歩,5,44.8,2,0,0,1,0,10.1,2019,3,6
アビテ神楽坂,105900000,東京,新宿,南山伏町,都営大江戸線,牛込神楽坂,徒歩,3,64.33,2,1,1,1,0,5.79,2001,2,24
ザ・パークハウス晴海タワーズティアロレジデンス,106000000,東京,中央,晴海２,都営大江戸線,勝どき,徒歩,13,56.62,2,1,1,1,1,10.88,2016,3,9
アピカ原宿セデュー,106000000,東京,渋谷,千駄ヶ谷３,東京メトロ副都心線,北参道,徒歩,2,59.83,2,1,1,1,0,-,1998,4,27
アピカ原宿セデュー,106000000,東京,渋谷,千駄ヶ谷３,東京メトロ副都心線,北参道,徒歩,3,59.83,2,1,1,1,0,-,1998,4,27
ザ・パークハウス市谷加賀町レジデンス,106800000,東京,新宿,市谷加賀町１,都営大江戸線,牛込柳町,徒歩,6,60.37,2,1,1,1,0,5.9,2021,9,4
アスデュール日本橋人形町,107000000,東京,中央,日本橋堀留町２,東京メトロ日比谷線,人形町,徒歩,2,55.4,2,1,1,1,0,5.77,2019,11,6
クラッシィハウス神田美土代町,107800000,東京,千代田,内神田１,東京メトロ丸ノ内線,大手町,徒歩,5,48.23,1,1,1,1,0,5.41,2015,2,10
オープンレジデンス代々木上原,107800000,東京,渋谷,上原３,小田急線,代々木上原,徒歩,4,69.02,2,1,1,1,0,-,2011,7,14
エクレール一番町,107800000,東京,千代田,一番町,東京メトロ半蔵門線,半蔵門,徒歩,5,64.13,1,1,1,1,0,6.98,1979,11,46
エクレール一番町,107800000,東京,千代田,一番町,東京メトロ半蔵門線,半蔵門,徒歩,5,64.13,1,0,0,0,0,6.98,1979,11,46
エクレール一番町,107800000,東京,千代田,一番町,東京メトロ半蔵門線,半蔵門,徒歩,5,64.13,1,1,1,1,0,6.98,1979,11,46
クラッシィハウス神田美土代町,107800000,東京,千代田,内神田１,東京メトロ千代田線,大手町,徒歩,6,48.23,1,1,1,1,0,5.41,2015,4,10
エクレール一番町(2階/6階建),107800000,東京,千代田,一番町,東京メトロ半蔵門線,半蔵門,徒歩,5,64.13,1,1,1,1,0,6.98,1979,11,46
晴海アイランドトリトンスクエアビュータワー　１号棟,107800000,東京,中央,晴海１,都営大江戸線,月島,徒歩,6,69.86,2,1,1,1,1,11.38,1998,2,27
クラッシィハウス神田美土代町,107800000,東京,千代田,内神田１,ＪＲ山手線,神田,徒歩,7,48.23,1,1,1,1,0,5.41,2015,3,10
エクレール一番町,107800000,東京,千代田,一番町,東京メトロ半蔵門線,半蔵門,徒歩,5,64.13,1,1,1,1,0,6.98,1979,11,46
ローレルコート新宿夏目坂,107800000,東京,新宿,戸山１-15-13,東京メトロ東西線,早稲田,徒歩,4,68.35,2,1,1,1,0,-,2016,12,9
晴海アイランドトリトンスクエアビュータワー,107800000,東京,中央,晴海１,東京メトロ有楽町線,月島,徒歩,7,69.86,2,1,1,1,0,11.38,1998,2,27
ＴＨＥ　ＴＯＷＥＲＳ　ＤＡＩＢＡ　ＷＥＳＴ,108000000,東京,港,台場２,新交通ゆりかもめ,お台場海浜公園,徒歩,3,64.24,2,1,1,1,0,3.53,2006,5,19
ザ・タワーズ台場　ＷＥＳＴ,108000000,東京,港,台場２,新交通ゆりかもめ,お台場海浜公園,徒歩,3,64.24,2,1,1,1,0,3.53,2006,5,19
【目白駅徒歩10分】下落合シティハウス,108000000,東京,新宿,下落合３,西武新宿線,下落合,徒歩,10,120.15,2,1,1,1,0,7.56,1974,7,51
下落合シティハウス,108000000,東京,新宿,下落合３,ＪＲ山手線,目白,徒歩,10,120.15,2,1,1,1,0,7.56,1974,7,51
下落合シティハウス,108000000,東京,新宿,下落合３,ＪＲ山手線,目白,徒歩,12,120.15,2,1,1,1,0,3.06,1974,7,51
下落合シティハウス,108000000,東京,新宿,下落合３-10-22,ＪＲ山手線,目白,徒歩,13,120.15,2,1,1,1,0,7.56,1974,7,51
ジーベック人形町エグゼ,108000000,東京,中央,日本橋小舟町15-13,東京メトロ日比谷線,人形町,徒歩,4,51.57,1,1,1,1,0,5.75,2015,3,10
リビオレゾン参宮橋,108000000,東京,渋谷,代々木４,小田急線,参宮橋,徒歩,7,46.55,1,1,1,1,0,-,2023,7,2
ムーンアイランドタワー,108000000,東京,中央,月島２,東京メトロ有楽町線,月島,徒歩,1,47.57,2,1,1,1,0,6.92,2002,6,23
下落合シティハウス,108000000,東京,新宿,下落合３-10-22,西武新宿線,下落合,徒歩,10,120.15,2,1,1,1,0,7.56,1974,7,51
下落合シティハウス,108000000,東京,新宿,下落合３,ＪＲ山手線,目白,徒歩,11,120.15,2,1,1,1,0,7.56,1974,7,51
下落合シティハウス(2階),108000000,東京,新宿,下落合３,ＪＲ山手線,目白,徒歩,10,120.15,2,1,1,1,0,7.56,1974,7,51
下落合シティハウス,108000000,東京,新宿,下落合３,西武新宿線,下落合,徒歩,12,120.15,2,1,1,1,0,7.56,1974,7,51
ジーベック人形町エグゼ,108000000,東京,中央,日本橋小舟町１５番１３号,東京メトロ日比谷線,人形町,徒歩,4,51.57,1,1,1,1,0,5.75,2015,3,10
エクセルシオール文京南,108000000,東京,文京,水道２,東京メトロ東西線,神楽坂,徒歩,10,75.63,3,1,1,1,0,4.95,1997,9,28
ムーンアイランドタワー,108000000,東京,中央,月島２-10-1,東京メトロ有楽町線,月島,徒歩,1,47.57,2,1,1,1,0,6.92,2002,6,23
ＴＨＥ　ＴＯＷＥＲＳ　ＤＡＩＢＡ　ＷＥＳＴ,108000000,東京,港,台場２-2-2,新交通ゆりかもめ,お台場海浜公園,徒歩,3,64.24,2,1,1,1,0,3.53,2006,5,19
ムーンアイランドタワー,108000000,東京,中央,月島２,東京メトロ有楽町線,月島,徒歩,1,47.57,2,1,1,1,0,6.92,2002,6,23
シティタワー品川,108000000,東京,港,港南４,ＪＲ山手線,品川,徒歩,10,84.26,3,1,1,1,0,19.63,2008,4,17
THE TOWERS DAIBA WEST,108000000,東京,港,台場２,新交通ゆりかもめ,お台場海浜公園,徒歩,3,64.24,2,1,1,1,0,3.53,2006,5,19
サンパークマンション六番町,108000000,東京,千代田,六番町,ＪＲ総武線,四ツ谷,徒歩,5,59.84,1,1,1,1,0,10.02,1982,1,43
THE TOWERS DAIBA WEST,108000000,東京,港,台場２-2-2,新交通ゆりかもめ,お台場海浜公園,徒歩,3,64.24,2,1,1,1,0,3.53,2006,5,19
下落合シティハウス,108000000,東京,新宿,下落合３,ＪＲ山手線,目白,徒歩,10,120.15,2,1,1,1,0,7.56,1974,7,51
アールヴェール文京千石,108800000,東京,文京,千石２,都営三田線,千石,徒歩,7,71.58,3,1,1,1,0,-,2000,3,25
パークリュクス恵比寿,108800000,東京,渋谷,恵比寿南３,東京メトロ日比谷線,恵比寿,徒歩,3,37.04,1,1,1,1,0,6.3,2011,9,14
パークリュクス恵比寿,108800000,東京,渋谷,恵比寿南３,東京メトロ日比谷線,恵比寿,徒歩,3,37.04,1,1,1,1,0,6.3,2011,9,14
スカイライトタワー,109000000,東京,中央,佃１,都営大江戸線,月島,徒歩,7,62.01,1,1,1,1,0,9.16,1993,2,32
イニシアテラス代々木上原,109000000,東京,渋谷,元代々木町,東京メトロ千代田線,代々木上原,徒歩,7,68.8,2,1,1,1,0,3,2020,10,5
イニシアテラス代々木上原,109000000,東京,渋谷,元代々木町,東京メトロ千代田線,代々木上原,徒歩,7,68.8,2,1,1,1,0,3,2020,10,5
オープンレジデンシア表参道ｅｓｔ,109000000,東京,港,西麻布２,東京メトロ銀座線,表参道,徒歩,12,55.05,1,1,1,1,0,4.32,2014,8,11
インペリアル広尾,109000000,東京,港,南麻布４,東京メトロ日比谷線,広尾,徒歩,9,66.68,2,1,1,1,0,4.84,1979,9,46
イニシアテラス代々木上原,109000000,東京,渋谷,元代々木町,小田急線,代々木上原,徒歩,7,68.8,2,1,1,1,0,3,2020,10,5
イニシアテラス代々木上原,109000000,東京,渋谷,元代々木町,小田急線,代々木上原,徒歩,9,68.8,2,1,1,1,0,3,2020,10,5
イニシアイオ芝公園,109500000,東京,港,芝２,都営三田線,芝公園,徒歩,4,53.89,2,1,1,1,0,17.6,2011,7,14
イニシアイオ芝公園,109600000,東京,港,芝２,都営三田線,芝公園,徒歩,4,47.04,2,1,1,1,0,16.8,2011,7,14
エクセルシオール文京南,109800000,東京,文京,水道２,東京メトロ有楽町線,江戸川橋,徒歩,5,75.98,2,1,1,1,1,4.95,1997,9,28
THE TOKYO TOWERS SEA TOWER,109800000,東京,中央,勝どき６-3-1,都営大江戸線,勝どき,徒歩,8,63.07,2,1,1,1,0,8.26,2008,1,17
セントラルレジデンス新宿シティタワー,109800000,東京,新宿,西新宿７,ＪＲ山手線,新宿,徒歩,11,56.14,1,1,1,1,0,13.16,2001,12,24
l’aube,109800000,東京,文京,本駒込２-7-17,都営三田線,千石,徒歩,5,81.87,2,1,1,1,1,-,2011,11,14
文京本駒込コーポラティブハウス,109800000,東京,文京,本駒込２-7-17,都営三田線,千石,徒歩,5,81.87,2,1,1,1,1,-,2011,11,14
ロイヤル元麻布ガーデン,109800000,東京,港,元麻布２-7-21,東京メトロ日比谷線,広尾,徒歩,10,53.62,1,1,1,1,0,-,1978,12,47
ローブ,109800000,東京,文京,本駒込２,都営三田線,千石,徒歩,5,81.87,2,1,1,1,1,-,2011,11,14
ローブ,109800000,東京,文京,本駒込２,都営三田線,千石,徒歩,5,81.87,2,1,1,1,1,-,2011,11,14
パルテールアージュ,109800000,東京,渋谷,初台２,京王新線,初台,徒歩,5,66.08,2,1,1,1,0,14.16,1999,3,26
ゼファー月島,109800000,東京,中央,佃３,東京メトロ有楽町線,月島,徒歩,3,67.97,3,1,1,1,0,6.52,2010,3,15
ヴィルヌーブ西早稲田,109800000,東京,新宿,西早稲田３,東京メトロ副都心線,西早稲田,徒歩,10,77.47,3,1,1,1,0,23.42,1998,1,27
ｌ‘aube(ローブ),109800000,東京,文京,本駒込２,都営三田線,千石,徒歩,5,81.87,2,1,1,1,1,-,2011,11,14
ローブ,109800000,東京,文京,本駒込２,都営三田線,千石,徒歩,5,81.87,2,1,1,1,1,-,2011,11,14
高輪ザ・レジデンス,109800000,東京,港,高輪１,都営浅草線,高輪台,徒歩,6,48.26,1,1,1,1,1,3.7,2005,10,20
パークタワー西新宿エムズポート,109800000,東京,新宿,西新宿８,東京メトロ丸ノ内線,西新宿,徒歩,4,64.27,1,1,1,1,1,23.67,2013,9,12
ローブ,109800000,東京,文京,本駒込２-7-17,都営三田線,千石,徒歩,5,81.87,2,1,1,1,1,-,2011,11,14
ｌ‘aube(ローブ),109800000,東京,文京,本駒込２-7-17,都営三田線,千石,徒歩,5,81.87,2,1,1,1,1,-,2011,11,14
ローブ,109800000,東京,文京,本駒込２,都営三田線,千石,徒歩,5,81.87,2,1,1,1,1,-,2011,11,14
ザ・パークハウス晴海タワーズ　クロノレジデンス,109800000,東京,中央,晴海２,都営大江戸線,勝どき,徒歩,12,56.79,2,1,1,1,0,10.25,2013,11,12
セザール市谷田町,109800000,東京,新宿,市谷田町３,東京メトロ南北線,市ケ谷,徒歩,5,55.64,2,1,1,1,0,5.25,2000,9,25
オープンレジデンシア南青山骨董通り,109800000,東京,港,南青山６,東京メトロ銀座線,表参道,徒歩,10,41.34,1,1,1,1,0,2.61,2013,9,12
藤和シティホームズ神楽坂,109800000,東京,新宿,山吹町,東京メトロ有楽町線,江戸川橋,徒歩,5,56.66,2,1,1,1,0,18.23,1995,10,30
ローブ,109800000,東京,文京,本駒込２,都営三田線,千石,徒歩,5,81.87,2,1,1,1,1,-,2011,11,14
ローブ千石,109800000,東京,文京,本駒込２,都営三田線,千石,徒歩,5,81.87,2,1,1,1,1,-,2011,11,14
ローブ,109800000,東京,文京,本駒込２,都営三田線,千石,徒歩,5,81.87,2,1,1,1,1,-,2011,11,14
ローレルアイ千代田淡路町,109800000,東京,千代田,神田小川町１,東京メトロ丸ノ内線,淡路町,徒歩,2,51.54,1,1,1,1,1,8.57,2010,12,15
パークシティ中央湊ザタワー,109800000,東京,中央,湊２,ＪＲ京葉線,八丁堀,徒歩,6,40.19,1,1,1,1,0,-,2017,11,8
l’aube,109800000,東京,文京,本駒込２,都営三田線,千石,徒歩,5,81.87,2,1,1,1,1,-,2011,11,14
ワールドシティタワーズ　アクアタワー東向き,109800000,東京,港,港南４,ＪＲ山手線,品川,徒歩,15,59.81,2,1,1,1,0,9.58,2005,10,20
プラウドタワー芝浦,109800000,東京,港,芝浦４,ＪＲ山手線,田町,徒歩,11,40.27,1,1,1,1,0,5.06,2023,1,2
ザ・パークハウス晴海タワーズティアロレジデンス,109800000,東京,中央,晴海２,都営大江戸線,勝どき,徒歩,13,57.65,2,1,1,1,0,11.41,2016,3,9
デュフレベース南麻布,109800000,東京,港,南麻布２,東京メトロ南北線,白金高輪,徒歩,6,66.16,1,1,1,1,1,-,2012,4,13
パークシティ中央湊ザタワー,109800000,東京,中央,湊２-１５-１４,東京メトロ日比谷線,八丁堀,徒歩,5,40.19,1,1,1,1,0,-,2017,11,8
パロス白金,109900000,東京,港,白金１,東京メトロ南北線,白金高輪,徒歩,3,48.05,1,1,1,1,1,9.17,1998,2,27
クレヴィア日本橋浜町公園,109900000,東京,中央,日本橋浜町１,都営新宿線,浜町,徒歩,2,55.26,2,1,1,1,0,4.68,2020,1,5
ワールドシティタワーズ　キャピタルタワー,109900000,東京,港,港南４,ＪＲ山手線,品川,徒歩,14,43.12,1,1,1,1,0,6.17,2006,10,19
エクセルシオール文京南,109900000,東京,文京,水道２,東京メトロ有楽町線,江戸川橋,徒歩,5,70.83,3,1,1,1,0,4.95,1997,9,28
エクセルシオール文京南,109900000,東京,文京,水道２,東京メトロ有楽町線,江戸川橋,徒歩,5,70.83,2,1,1,1,1,4.95,1997,9,28
エクセルシオール文京南,109900000,東京,文京,水道２-5-25,東京メトロ有楽町線,江戸川橋,徒歩,5,70.83,2,1,1,1,0,4.95,1997,9,28
シティタワー銀座東ＳＯＨＯ,109900000,東京,中央,湊２,ＪＲ京葉線,八丁堀,徒歩,5,44.8,1,1,1,1,0,10.1,2019,1,6
パロス白金,109900000,東京,港,白金１,東京メトロ南北線,白金高輪,徒歩,3,48.05,1,1,1,1,1,9.17,1998,2,27
ライオンズマンション白金台,109990000,東京,港,白金台１-2-12,東京メトロ南北線,白金高輪,徒歩,6,48.26,2,1,1,1,0,8.06,1999,1,26
